book_id,title,author,isbn,publication_year,genre,total_copies,available_copies
f57d3c14-7fe1-44e3-b2f1-3c1305cddea1,"Slaves of the Mastery (The Wind on Fire, Book 2) (Wind On Fire (2))","Sis, Peter (ILT) and Nicholson, William",,2001,Juvenile Fiction,5,5
80d7d775-fc16-4e52-baa5-8825087eb23b,"Justice William J. Brennan, Jr: Freedom First","Gallen, David, Goldman, Roger, and Brennan, William J",,1994,Law,5,5
59b8e3c8-3380-43e1-b101-fb37029a8d05,Date Him or Dump Him?: The No-Nonsense Relationship Quiz,"Heckscher, Melissa and Termine, Athony, M.D. (FRW)",,2005,Psychology,5,5
f50f2b09-af4c-41ea-86b2-7567006e610c,"The Reality TV Handbook: An Insider's Guide: How to Ace a Casting Interview, Form an Alliance, Swallow a Live Bug, and Capitalize on Your 15 Minutes of Fame","Borgenicht, Joe, Saade, John, Marriott, Evan (FRW), and Chen, Daniel (ILT)",,2004,Performing Arts,5,5
b54317f7-ec7f-42da-87df-d4caa5b74464,How to Behave: A Guide to Modern Manners for the Socially Challenged,"Tiger, Caroline and Barinski, Marcin (ILT)",,2003,Reference,5,5
36f282c8-ffd3-4212-a518-97c4e4295766,Witness to Hope: The Biography of Pope John Paul II,"Weigel, George",,2001,Biography & Autobiography,5,5
a975428a-be7a-4eec-90f8-dd82a640f44a,Six Wives: The Queens of Henry VIII,"Starkey, David",,2004,Biography & Autobiography,5,5
76401dcb-96a8-413a-85f3-43ce75df6e22,"The Runes of the Earth (The Last Chronicles of Thomas Covenant, Book 1)","Donaldson, Stephen R.",,2005,Fiction,5,5
9ee7b4ff-488a-4074-ac04-7a475fe5f072,Endurance: Shackleton's Incredible Voyage,"Lansing, Alfred",,1999,Biography & Autobiography,5,5
0eed7878-6a16-48d6-8994-d417b17e5a80,Living Without Electricity (People's Place Book No. 9),"Scott, Stephen and Pellman, Kenneth",,1990,Religion,5,5
a62216e5-79d1-48be-a2fb-1b8ac57b0d01,What Should I Do with My Life?: The True Story of People Who Answered the Ultimate Question,"Bronson, Po",,2003,Self-help,5,5
76ccc788-7206-4ddf-84fd-8a763e0e274a,Francine Prince's New Jewish Cuisine,"Prince, Francine",,1992,Cooking,5,5
132a63d5-0448-4799-9892-6900d215d5bc,Hidden Treasures: Searching for Masterpieces of American Furniture,"Freund, Joan Barzilay, Keno, Leigh, and Keno, Leslie",,2000,Antiques & Collectibles,5,5
ddd56ef4-72c2-4e54-8e80-604e9cd4aacf,Tender Warrior: God's Intention for a Man,"Weber, Stu",,1993,Religion,5,5
bb4eb526-da7e-4ebd-87bc-8a82ac91cb11,Direct From Dell: Strategies That Revolutionized an Industry,"Dell, Michael and Fredman, Catherine",,1999,Computers,5,5
0e945742-3a63-4465-b324-dd4fcf0b0a71,Do Penguins Have Knees? An Imponderables Book,"Feldman, David and Schwan, Kassie (ILT)",,2004,Games & Activities,5,5
42d14ad6-01b8-4c84-9428-f8d3f9be8d71,Fall from Glory: The Men Who Sank the U.S. Navy,"Vistica, Gregory L.",,1996,History,5,5
47ac2f7b-a02a-421d-9ba0-c271de8b2dfe,Flyboys: A True Story of Courage,"Bradley, James",,2004,History,5,5
1a84a798-5fc8-4abc-8cb0-108f23286290,Writing a Woman's Life (Ballantine Reader's Circle),"Heilbrun, Carolyn G.",,1989,Biography & Autobiography,5,5
93628e24-9c1b-4231-b53b-519d315b3726,Along the Inca Road: A Woman's Journey into an Ancient Empire (Adventure Press),"Muller, Karin",,2000,Travel,5,5
cc80156c-8c53-4891-bef1-a36b5bf0d16c,Follow This Path: How the World's Greatest Organizations Drive Growth by Unleashing Human Potential,"Coffman, Curt and Gonzalez-Molina, Gabriel",,2002,Business & Economics,5,5
cb51ea61-65d2-41c7-80a1-0008d7b0925b,The Camel Club,"Baldacci, David",,2005,Fiction,5,5
5314bf1e-7290-4264-989a-c05930741a10,Jamie's Kitchen,"Oliver, Jamie",,2003,Cooking,5,5
490d6b0d-e26a-44fa-92ba-f7b8c10e4a7f,Garden Decor (Ideas for Great),"Bix, Cynthia Overbeck",,2000,Gardening,5,5
ff0871fc-c0e0-4f65-94d4-e66114b3cb6d,The Gilded Chamber: A Novel of Queen Esther,"Kohn, Rebecca",,2005,Fiction,5,5
41ef3ab7-d395-4dd6-8591-5087c3e090d2,Managerial Accounting: Tools for Business Decision Making,"Kimmel, Paul D., Weygandt, Jerry J., and Kieso, Donald E.",,2001,Business & Economics,5,5
9f59e60c-d1fc-4abf-83c5-c84608ef8243,Outlandish Adventures of Orpheus in the Underworld,"Newham, Paul and Cox, Elaine (ILT)",,1993,Juvenile Fiction,5,5
cdb17e91-c924-4aa1-a38f-8f5340bc52a2,Life in Ancient Rome: Absorbing Social History--A Vivid Portrait of a Magnificent Age (Perigee),"Cowell, F. R.",,1976,History,5,5
1973e2a9-f88e-4177-84ad-622ac264bcea,VBScript in a Nutshell: A Desktop Quick Reference (In a Nutshell (O'Reilly)),"Lomax, Paul, Petrusha, and Childs, Matt",,1995,Computers,5,5
11ceccb3-68c2-4d71-a0cb-9b805e2fa689,A Short History of the American Revolution,"Stokesbury, James L.",,1993,History,5,5
201bf98e-c2bb-4f28-8a69-c2afc5222634,A Place Called Wiregrass,"Morris, Michael",,2004,Fiction,5,5
24028d8a-bea1-4a6e-9d53-31fc7d0c1d6d,Disney's Animals Stories (Disney Storybook Collections),"Heller, Sarah E.",,2000,Juvenile Fiction,5,5
49204f2b-27eb-48aa-a7fa-dc083c565f4c,Relationship Rescue: A Seven-Step Strategy for Reconnecting with Your Partner,"McGraw, Phillip C., Ph.D.",,2001,Family & Relationships,5,5
ded894dd-42d5-4cde-9663-c7bc5879c2b6,The Hamilton Case: A Novel,"De Kretser, Michelle",,2005,Fiction,5,5
53e23f72-be59-4eb5-b34a-797ecd982afb,Maniac Magee,"Spinelli, Jerry",,1999,Juvenile Fiction,5,5
c25e66c5-0ba7-4734-87a5-339e98b24c71,"Gossip Girl: Nobody Does It Better: A Gossip Girl Novel (Gossip Girl, 7)","Von Ziegesar, Cecily",,2005,Young Adult Fiction,5,5
16766af7-e53d-4fb6-a135-522d09379745,Why I Am a Muslim,"Hasan, Asma Gull",,2004,Religion,5,5
4fb9a792-ee0c-4456-b997-794099ffb100,Elsie Times Eight,"Babbitt, Natalie",,2001,Juvenile Fiction,5,5
5e4f784f-a62c-421d-b0db-8218d484328a,The Hide (Norton Paperback Fiction),"Unsworth, Barry",,1997,Fiction,5,5
db292ac2-6b42-46ed-8d00-f94d347d4474,The Ultimate Sports Handbook,"O'Brien, Richard and McCallum, Jack (FRW)",,2005,Sports & Recreation,5,5
a836e7a1-3172-4fcf-a45f-ca2d75171c32,Rossini (Compact Companions),"Mountfield, David",,1995,Music,5,5
d4aba03e-ba18-44c4-8e50-7f8bb54a7140,The Frog Princess (Tales of the Frog Princess),"Baker, E. D.",,2004,Juvenile Fiction,5,5
b19b438a-6586-4dfa-99f0-2335f221d507,Cleopatra (Pocket Biographies),"Rice, Edward E.",,1999,Biography & Autobiography,5,5
28168e2d-58cf-4ddc-89f7-c8615508ebe0,Washington,"Greenfield, Meg",,2001,Political Science,5,5
c880387e-0606-4528-a381-78eb1d32292c,The Interrogators: Inside the Secret War Against al Qaeda,"Mackey, Chris and Miller, Greg",,2004,Political Science,5,5
ba7d7899-d738-4e6b-941a-52f50f105568,Stolen Honey (Ruth Willmarth Mysteries),"Wright, Nancy Means",,2002,Fiction,5,5
a5a07b45-82cd-4405-a6c7-ee898dcf060a,Holding Time,"Welch, Martha G., M.D. and Mark, Mary Ellen (PHT)",,1989,Family & Relationships,5,5
da5a4582-44c9-4a09-9cac-1551d55e178d,Are We Having Fun Yet?: The 16 Secrets of Happy Parenting,"Brinley, Maryann Bucknum and Willis, Kay",,1998,Family & Relationships,5,5
7b8a5db2-7b6e-47b4-a835-08b294cbb85e,"A Gift to Myself: A Personal Workbook and Guide to ""Healing the Child Within""","Whitfield, Charles L.",,1990,Self-help,5,5
66ce834e-890d-4c27-bb48-8df4234be188,The One Minute Mother (One Minute Series),"Johnson, Spencer, M.D.",,1995,Family & Relationships,5,5
d8568996-9909-42c1-9ec0-0397113430e3,Passages of Marriage: Five Growth Stages That Will Take Your Marriage to Greater Intimacy and Fulfillment (Minirth Meier Clinic Series),"Minirth, Frank, Minirth, Mary Alice, Newman, Deborah, and Newman, Brian",,1991,Family & Relationships,5,5
733497bb-d6c9-45d0-92c8-11b927b6754e,Salud!,"Delgado, Jane L. and National Hispanic Women's Health Initiative",,1997,Health & Fitness,5,5
7d8ff2d4-1170-44c1-9ced-0c0d3ca6c408,Israel: The First Forty Years,"Frankel, William (EDT)",,1987,History,5,5
1b989e20-20bf-480d-82f7-bcb7245f00b5,A Jeweler's Eye: Islamic Art of the Book from the Vever Collection,"Lowry, Glenn D. and Nemazee, Susan",,1988,Design,5,5
7539da58-7ac3-4a3a-9eab-7e7e0aa24d49,The Anger Workbook,"Bilodeau, Lorrainne",,1994,Psychology,5,5
2f962f11-cfc1-43a1-92df-6b77a2d70269,Dreams of Sleep,"Humphreys, Josephine",,1984,Fiction,5,5
cf0c09a8-13b4-4a01-abb9-f873d8eb27b7,Alma Lynne's Cross-Stitch for Special Occasions,"Lynne, Alma",,1993,Crafts & Hobbies,5,5
1f1e832c-f0bb-4149-adc8-7b1d818169fa,Becoming Anna,"Michener, Anna J.",,1999,Self-help,5,5
73b63ec2-72f6-46d6-a9ad-aa11f075ab65,Rich Dad's Prophecy: Why the Biggest Stock Market Crash in History Is Still Coming...and How You Can Prepare Yourself and Profit from It!,"Kiyosaki, Robert T. and Lechter, Sharon L.",,2002,Business & Economics,5,5
5a04fafa-496f-45ea-aa0e-2e1542aecb09,A Brother's Journey: Surviving a Childhood of Abuse,"Pelzer, Richard B.",,2005,Social Science,5,5
c9201cae-028f-4416-9404-ce313769dd49,Flyboys: A True Story of Courage,"Bradley, James",,2003,Biography & Autobiography,5,5
ae248c41-14dc-4cb0-b9c1-17265c5441e5,The Good Guys,"Pistone, Joseph D., Fisher, David, and Bonanno, Bill",,2005,Fiction,5,5
e68057ea-a7c0-4416-a4a7-511922b9ebcd,Manifesto For A New Medicine: Your Guide To Healing Partnerships And The Wise Use Of Alternative Therapies,"Gordon, James S.",,1997,Medical,5,5
dcc6298a-477c-4cb2-b662-f5f12a0d62c6,"The Encyclopedia of Guilty Pleasures: 1,001 Things You Hate to Love","Stall, Sam, Harry, Lou, and Spalding, Julia",,2004,Humor,5,5
f5e6b6e5-98f2-43f6-b6bc-c00823af13c7,What About the Big Stuff?: Finding Strength and Moving Forward When the Stakes Are High (Don't Sweat the Small Stuff Series),"Carlson, Richard",,2002,Self-help,5,5
6b3e379c-f8fe-48a7-a581-97f7d353ea65,"The Ratastrophe Catastrophe (The Illmoor Chronicles, Book 1)","Stone, David Lee and Lea, Bob (ILT)",,2004,Juvenile Fiction,5,5
0611713e-eeb5-4d0b-9581-265453603a3b,"What Your Doctor May Not Tell You About(TM): Colorectal Cancer: New Tests, New Treatments, New Hope","Couric, Katie (FRW) and Pochapin, Mark Bennett",,2004,Health & Fitness,5,5
a5818e20-a768-4557-8e2d-201ad48f5460,A Good Marriage (Main Street Editions Gift Books),"Engelbreit, Mary",,1992,Family & Relationships,5,5
ec5dadd2-032a-4edc-86b6-7c2ce3bfe784,It Was on Fire When I Lay Down on It,"Fulghum, Robert",,1989,Humor,5,5
c4657d09-6918-4fcf-a5ce-35dbfeea8b45,Planet Janet In Orbit,"Sheldon, Dyan",,2005,Young Adult Fiction,5,5
5dc0fe18-a6d1-4b6b-952c-559ac59971a3,Presidential Inaugurations,"Boller, Paul F.",,2001,Political Science,5,5
28d2c783-403a-4796-ac22-ac7205ddf1c4,Down Came the Rain: My Journey Through Postpartum Depression,"Shields, Brooke",,1900,Biography & Autobiography,5,5
28218c63-cdd1-4573-b5d1-c7530d81bf96,Deception: A Novel,"Mina, Denise",,2005,Fiction,5,5
f7ad5169-7543-4679-a5bb-0cc7b2e7e388,Undercurrents: A Life Beneath the Surface,"Manning, Martha",,1995,Psychology,5,5
3999da65-c07f-45a2-8a09-29b3390791ff,"Understanding Islam: An Introduction to the Muslim World, Third Edition","Lippman, Thomas W.",,1995,Religion,5,5
174a320b-4fef-45af-8cd4-c651d978a357,Mason's Retreat,"Tilghman, Christopher",,1996,Fiction,5,5
4a29b51a-3319-4e83-9f30-6eadcc6b0e78,Milan Family Therapy: Variant and Invariant Methods,"Gelcer, Esther, McCabe, Ann, and Smith-Resnick, Catherine",,1990,Psychology,5,5
eab041de-bb4d-408c-81bc-91640223aaee,"The Secret Lives of Toddlers: A Parent's Guide to the Wonderful, Terrible, Fascinating Behavior of Children Ages 1 to 3","Murphy, Jana",,2004,Family & Relationships,5,5
1fbd17ed-a7ab-41f4-bb5c-5b8ab0abc6da,Talking To Your Children About God,"Osborne, Rick",,1998,Religion,5,5
263c9b6e-4ac5-4cf7-8633-fa6fdd902cbe,The Mind's Best Work,"Perkins, D. N.",,1981,Psychology,5,5
93a33613-8d31-4d55-be89-3be953b27d5d,Something More: Excavating Your Authentic Self,"Ban Breathnach, Sarah",,1998,Religion,5,5
81cc8778-1b30-4d4f-897c-5db4eb8b093b,The Woman's Encyclopedia of Natural Healing,"Null, Gary",,1996,Health & Fitness,5,5
78a4b79d-37f3-44f5-b5e7-5076e97dde3b,The Bear Went Over the Mountain,"Kotzwinkle, William",,1996,Fiction,5,5
508dad62-3a66-421b-af3a-d2a53ab03ab2,Sleep Disorders: An Alternative Medicine Definitive Guide,"Goldberg, Burton, Ross, Herbert, and Brenner, Keri",,2000,Health & Fitness,5,5
b6c3c62c-a974-46d8-b2ad-6b520c6b9cb5,"Pocket Mom: Everyday Wisdom, Practical Tips, and Down-Home Advice","Fayer, Dina",,2004,Family & Relationships,5,5
b0829ba0-e40a-44b3-a818-cbb33a5dbe06,Knights and Castles: A Nonfiction Companion to Magic Tree House #2: The Knight at Dawn (Magic Tree House (R) Fact Tracker),"Murdocca, Sal (ILT), Osborne, Mary Pope, and Osborne, Will",,2000,Juvenile Nonfiction,5,5
66f6175b-338c-4446-8506-b1b31695cac3,The Ice Queen: A Novel,"Hoffman, Alice",,2005,Fiction,5,5
44cb5f1c-266f-47ff-a82d-122957f02a3b,The Magic Cornfield,"Willard, Nancy",,1997,Juvenile Fiction,5,5
919b258f-f5f4-45c9-a5a6-611cfbce9f9b,"Science Fair Success Secrets: How to Win Prizes, Have Fun, and Think Like a Scientist","Haduch, Bill and Scheuer, Philip (ILT)",,2002,Juvenile Nonfiction,5,5
dad2145c-eade-4d3a-a32d-c269c85b4848,This Quiet Dust and Other Writings,"Styron, William",,1982,Literary Collections,5,5
d4c3f13c-cce2-4790-9189-834c25479d90,The Secret Life of Food,"Crespo, Clare, Staudenmaier, Eric (ILT), and Staudenmaier, Eric",,2002,Juvenile Nonfiction,5,5
c02be866-771e-4a32-8d71-58d1139d068a,Sneezing Your Head Off?: How to Live With Your Allergic Nose,"Boggs, Peter",,1992,Health & Fitness,5,5
2906f36c-32be-47f0-a243-51c853cc3cdc,A Day in the Life of the American Woman: How We See Ourselves,"Wohlmuth, Sharon J., Saline, Carol, and Sheggeby, Dawn",,2005,Photography,5,5
115a0ae7-532c-4ca6-80f6-4826a141d206,Cirque du Freak: A Living Nightmare,"Shan, Darren",,2002,Young Adult Fiction,5,5
f34a7a5b-0045-4c6d-b6f3-813e03e72968,The Periodic Kingdom: A Journey Into The Land Of The Chemical Elements (Science Masters Series),"Atkins, P. W.",,1997,Science,5,5
73031c77-ef28-4c2e-8396-ba9dfc28e393,The Fall: A Novel,"Mawer, Simon",,2003,Fiction,5,5
700110ae-7c13-4521-b139-dc5bf410bd04,American Zoom: Stock Car Racing - From the Dirt Tracks to Daytona,"Golenbock, Peter",,1994,Sports & Recreation,5,5
c5935ac7-c698-4b6b-be13-f7538c7cefb7,The Itsy Bitsy Spider,"Trapani, Iza",,1993,Juvenile Fiction,5,5
f5e21eb8-a6ef-4600-bbc6-9caa19c158f9,Personal History,"Graham, Katharine",,1998,Biography & Autobiography,5,5
46da9ef1-b514-4e92-90fb-8fd49bd713b1,Three Tall Women,"Albee, Edward",,1995,Drama,5,5
4878bbd2-7160-4ce6-9d7e-ffdc6dd62e35,Bobos In Paradise: The New Upper Class and How They Got There,"Brooks, David",,2001,Social Science,5,5
649d79f7-f8f8-4e6f-9ae7-d84fefb2edb2,This Never Happened: A Novel,"Summers, Elly",,1998,Fiction,5,5
e8ab8aae-0b42-4f40-857d-953fd48121a0,Glenn the Astronaut Who Would Be President,"Van Riper, Frank",,1983,Young Adult Nonfiction,5,5
36a06a88-c5a8-4acc-99ef-83e418be546a,Mars and Venus in the Workplace: A Practical Guide for Improving Communication and Getting Results at Work,"Gray, John",,2001,Business & Economics,5,5
d684a301-e6bd-404f-871f-c9c7dbdb11b8,Getting Through to Your Kids,"Spizman, Robyn Freedman and Popkin, Michael",,2002,Family & Relationships,5,5
be3b6772-165f-48ba-a05e-21ea8ced41fc,"Fire of Heaven (Fire of Heaven Trilogy, Book 3)","Myers, Bill",,1999,Fiction,5,5
a3df59d0-ec18-4021-a6ad-fb5d381316ac,"Iola Leroy, or Shadows Uplifted (Black Women Writers)","Harper, Frances E. W.",,1987,Literary Criticism,5,5
4f703bab-21f2-4bc8-ab80-dd1560cbd820,Crossing the Threshold of Hope (Random House Large Print),"John Paul II, Pope and Messori, Vittorio",,1994,Religion,5,5
5cbf2999-9f0d-4d2f-b946-170a08bf83e6,La Scala Encyclopedia of the Opera: A Complete Reference Guide,"Bagnoli, Giorgio and Fawcett, Graham (TRN)",,1993,Music,5,5
82c798f4-91d2-45d7-a7cd-29b2929751e3,"Cirque du Freak: Vampire Mountain (Book Four) (Cirque Du Freak, 4)","Shan, Darren",,2003,Young Adult Fiction,5,5
1acdc70f-91e7-4491-bad6-abf23e84191c,The Extreme Team #2: Day of the Dragon,"Koelsch, Michael (ILT), Christopher, Matt, and Peters, Stephanie True",,2004,Juvenile Fiction,5,5
00ba479c-28e9-414c-9b76-6cd2ecd6ce9c,"The Angel Experiment (Maximum Ride, Book 1)","Patterson, James",,2005,Young Adult Fiction,5,5
7fb6fb29-c945-4b11-897e-fa393ba6694e,Six Sigma: The Breakthrough Management Strategy Revolutionizing the World's Top Corporations,"Harry, Mikel J. and Schroeder, Richard",,1999,Technology & Engineering,5,5
09154d64-d6ef-450b-ba4b-42be61138d43,D-Day: A Day That Changed America: They Fought to Free Europe from Hitler's Tyranny,"Craig, David (ILT) and Tanaka, Shelley",,2004,Juvenile Nonfiction,5,5
